Time,Signal
28180.54,337
28183.38,330
28186.22,322
28189.07,327
28191.91,338
28194.75,339
28197.59,329
28200.43,322
28203.28,320
28206.12,323
28208.96,332
28211.8,330
28214.64,327
28217.49,320
28220.33,319
28223.18,330
28226.02,334
28228.86,330
28231.7,329
28234.55,325
28237.39,327
28240.23,333
28243.08,336
28245.91,334
28248.76,328
28251.6,324
28254.44,326
28257.28,330
28260.12,320
28262.97,301
28265.82,281
28268.66,280
28271.5,296
28274.34,319
28277.19,347
28280.04,376
28282.87,426
28285.71,490
28288.56,593
28291.41,648
28294.25,647
28297.09,626
28299.93,539
28302.78,450
28305.62,374
28308.46,323
28311.29,287
28314.14,265
28316.99,251
28319.81,251
28322.65,262
28325.5,276
28328.34,290
28331.19,303
28334.03,313
28336.87,327
28339.71,336
28342.56,338
28345.4,330
28348.24,321
28351.09,320
28353.93,322
28356.78,333
28359.62,340
28362.47,338
28365.31,337
28368.16,328
28371,332
28373.83,338
28376.68,343
28379.52,336
28382.37,329
28385.21,329
28388.06,332
28390.9,341
28393.75,346
28396.58,338
28399.42,338
28402.27,334
28405.12,340
28407.97,346
28410.81,345
28413.66,338
28416.5,332
28419.34,332
28422.18,343
28425.02,349
28427.86,351
28430.7,347
28433.55,340
28436.39,336
28439.23,346
28442.07,350
28444.91,347
28447.75,339
28450.59,331
28453.43,339
28456.28,347
28459.13,351
28461.97,348
28464.82,341
28467.66,339
28470.51,341
28473.35,344
28476.19,348
28479.04,346
28481.88,342
28484.71,341
28487.55,341
28490.4,347
28493.24,352
28496.09,350
28498.92,343
28501.75,341
28504.6,350
28507.44,359
28510.28,362
28513.12,357
28515.97,349
28518.82,350
28521.66,356
28524.5,367
28527.34,369
28530.19,360
28533.04,349
28535.87,351
28538.71,354
28541.56,360
28544.41,361
28547.26,351
28550.1,341
28552.94,339
28555.78,347
28558.62,350
28561.47,348
28564.31,343
28567.15,333
28570,332
28572.84,336
28575.68,343
28578.52,341
28581.37,333
28584.22,326
28587.06,329
28589.89,336
28592.73,344
28595.58,343
28598.42,332
28601.26,328
28604.11,328
28606.96,337
28609.81,342
28612.65,340
28615.49,334
28618.34,327
28621.18,325
28624.03,336
28626.86,343
28629.71,336
28632.56,333
28635.41,331
28638.25,332
28641.09,339
28643.93,342
28646.78,335
28649.62,328
28652.46,326
28655.31,332
28658.15,338
28661,344
28663.83,337
28666.67,333
28669.52,326
28672.37,331
28675.22,335
28678.06,339
28680.9,332
28683.74,324
28686.58,323
28689.42,330
28692.26,338
28695.11,340
28697.96,336
28700.81,329
28703.65,329
28706.5,332
28709.34,335
28712.19,333
28715.03,325
28717.86,326
28720.7,327
28723.55,332
28726.39,336
28729.23,332
28732.08,328
28734.92,320
28737.77,326
28740.61,330
28743.46,334
28746.31,335
28749.15,330
28752,327
28754.83,336
28757.68,341
28760.52,340
28763.37,337
28766.21,329
28769.06,328
28771.9,335
28774.75,344
28777.59,349
28780.43,348
28783.28,344
28786.13,343
28788.98,346
28791.82,350
28794.66,354
28797.5,343
28800.34,338
28803.18,335
28806.02,337
28808.86,338
28811.7,337
28814.55,326
28817.39,318
28820.22,318
28823.07,323
28825.91,325
28828.75,326
28831.58,321
28834.42,316
28837.27,313
28840.12,322
28842.96,320
28845.8,318
28848.64,307
28851.48,302
28854.32,311
28857.16,321
28860.01,322
28862.85,320
28865.69,314
28868.53,310
28871.38,313
28874.23,319
28877.07,321
28879.91,317
28882.75,312
28885.59,307
28888.43,299
28891.28,294
28894.12,285
28896.97,278
28899.81,281
28902.66,299
28905.5,327
28908.34,362
28911.18,419
28914.03,479
28916.87,567
28919.71,646
28922.56,647
28925.41,607
28928.26,507
28931.1,399
28933.94,320
28936.78,274
28939.62,252
28942.47,240
28945.31,235
28948.15,229
28951,232
28953.84,249
28956.68,270
28959.52,296
28962.37,313
28965.22,312
28968.07,313
28970.9,309
28973.74,317
28976.58,323
28979.42,322
28982.26,316
28985.11,310
28987.96,313
28990.81,322
28993.66,326
28996.5,323
28999.34,320
29002.19,320
29005.03,320
29007.86,326
29010.7,328
29013.55,325
29016.39,321
29019.22,319
29022.06,330
29024.9,333
29027.74,332
29030.58,329
29033.42,323
29036.27,327
29039.12,329
29041.97,339
29044.81,336
29047.65,332
29050.5,332
29053.34,328
29056.19,336
29059.03,341
29061.87,341
29064.71,337
29067.56,334
29070.4,332
29073.24,339
29076.09,347
29078.93,344
29081.78,336
29084.62,330
29087.47,334
29090.31,340
29093.16,343
29096,347
29098.83,339
29101.68,339
29104.52,343
29107.37,350
29110.21,354
29113.06,351
29115.9,340
29118.75,338
29121.58,343
29124.42,351
29127.27,358
29130.12,355
29132.97,345
29135.81,345
29138.66,352
29141.5,356
29144.34,360
29147.18,353
29150.02,347
29152.86,342
29155.7,346
29158.55,350
29161.39,349
29164.23,341
29167.08,337
29169.92,335
29172.76,337
29175.6,339
29178.44,337
29181.29,327
29184.14,317
29186.98,316
29189.82,322
29192.66,328
29195.51,325
29198.35,318
29201.19,307
29204.04,312
29206.88,321
29209.72,321
29212.56,318
29215.41,313
29218.26,307
29221.1,308
29223.94,315
29226.78,321
29229.62,318
29232.47,308
29235.32,307
29238.16,308
29241.01,314
29243.85,316
29246.7,314
29249.54,310
29252.38,305
29255.22,310
29258.07,320
29260.89,317
29263.73,311
29266.58,308
29269.42,308
29272.26,312
29275.1,320
29277.95,325
29280.8,321
29283.64,310
29286.47,313
29289.31,318
29292.16,322
29295.01,320
29297.85,316
29300.69,311
29303.53,310
29306.38,318
29309.23,327
29312.07,327
29314.9,316
29317.75,312
29320.59,315
29323.43,319
29326.27,325
29329.12,323
29331.97,313
29334.82,308
29337.66,309
29340.5,316
29343.34,319
29346.19,317
29349.04,309
29351.87,306
29354.72,305
29357.57,313
29360.42,317
29363.26,313
29366.1,309
29368.94,311
29371.79,318
29374.64,327
29377.48,331
29380.32,325
29383.17,316
29386.02,313
29388.85,320
29391.69,326
29394.53,336
29397.38,335
29400.23,328
29403.07,335
29405.91,337
29408.75,346
29411.6,339
29414.44,334
29417.28,318
29420.13,321
29422.98,325
29425.82,326
29428.66,322
29431.5,313
29434.35,306
29437.2,304
29440.04,310
29442.87,312
29445.71,312
29448.56,307
29451.41,297
29454.25,300
29457.1,305
29459.94,309
29462.78,306
29465.62,298
29468.47,293
29471.31,300
29474.16,304
29477.01,311
29479.84,302
29482.68,295
29485.52,294
29488.37,298
29491.21,304
29494.05,306
29496.89,300
29499.73,296
29502.57,294
29505.41,293
29508.26,290
29511.1,280
29513.95,272
29516.79,268
29519.64,282
29522.49,307
29525.33,344
29528.17,394
29531.01,458
29533.85,547
29536.7,640
29539.55,651
29542.39,639
29545.22,555
29548.07,433
29550.91,319
29553.74,242
29556.58,212
29559.42,201
29562.27,206
29565.12,211
29567.96,216
29570.81,234
29573.66,260
29576.5,282
29579.33,296
29582.17,301
29585.02,298
29587.86,300
29590.7,307
29593.55,309
29596.39,303
29599.24,299
29602.09,296
29604.92,299
29607.76,309
29610.61,313
29613.46,310
29616.31,300
29619.15,300
29621.99,305
29624.83,314
29627.68,316
29630.52,308
29633.36,300
29636.21,300
29639.06,310
29641.9,314
29644.74,316
29647.58,313
29650.43,306
29653.28,308
29656.12,316
29658.96,323
29661.81,325
29664.66,320
29667.5,312
29670.34,317
29673.19,319
29676.04,325
29678.88,326
29681.72,321
29684.56,315
29687.41,315
29690.26,324
29693.1,328
29695.94,329
29698.79,322
29701.63,317
29704.48,324
29707.32,330
29710.16,335
29713.01,333
29715.85,330
29718.69,328
29721.53,333
29724.38,343
29727.22,347
29730.07,345
29732.9,335
29735.74,337
29738.58,341
29741.42,352
29744.27,351
29747.11,347
29749.96,341
29752.81,341
29755.66,344
29758.5,352
29761.34,352
29764.18,349
29767.03,337
29769.87,338
29772.71,341
29775.56,343
29778.41,339
29781.26,328
29784.1,321
29786.94,318
29789.78,321
29792.62,323
29795.47,319
29798.31,304
29801.16,299
29804.01,294
29806.85,301
29809.69,304
29812.53,300
29815.38,291
29818.23,291
29821.07,291
29823.91,295
29826.75,298
29829.6,297
29832.44,291
29835.28,281
29838.12,285
29840.97,292
29843.82,296
29846.66,290
29849.5,284
29852.34,286
29855.19,287
29858.04,300
29860.87,301
29863.71,292
29866.56,284
29869.41,285
29872.26,287
29875.1,295
29877.94,296
29880.79,295
29883.63,286
29886.47,287
29889.31,295
29892.16,300
29895.01,307
29897.85,296
29900.69,289
29903.53,290
29906.38,299
29909.23,305
29912.07,307
29914.91,300
29917.75,297
29920.6,298
29923.44,307
29926.28,310
29929.13,310
29931.98,301
29934.83,298
29937.67,300
29940.51,308
29943.36,315
29946.21,308
29949.06,299
29951.89,298
29954.74,302
29957.58,311
29960.43,312
29963.27,309
29966.11,299
29968.96,297
29971.81,301
29974.66,309
29977.5,313
29980.34,305
29983.19,298
29986.04,298
29988.87,300
29991.71,310
29994.56,311
29997.41,306
30000.26,298
30003.1,298
30005.94,306
30008.79,316
30011.64,319
30014.48,316
30017.32,310
30020.17,311
30023.02,319
30025.86,319
30028.7,319
30031.55,314
30034.39,311
30037.24,324
30040.08,330
30042.91,339
30045.76,340
30048.61,332
30051.46,324
30054.3,323
30057.15,332
30059.99,330
30062.84,326
30065.68,317
30068.52,306
30071.37,307
30074.22,307
30077.07,306
30079.9,306
30082.75,296
30085.59,294
30088.43,303
30091.27,309
30094.11,308
30096.96,305
30099.81,297
30102.66,294
30105.5,303
30108.34,306
30111.19,307
30114.04,302
30116.87,297
30119.71,297
30122.56,306
30125.41,311
30128.26,316
30131.1,308
30133.94,305
30136.79,302
30139.64,309
30142.48,315
30145.32,307
30148.17,293
30151.02,280
30153.86,275
30156.7,282
30159.55,295
30162.39,309
30165.24,328
30168.08,374
30170.91,451
30173.76,553
30176.61,646
30179.46,649
30182.3,647
30185.15,620
30187.99,510
30190.84,377
30193.68,268
30196.52,202
30199.37,177
30202.22,179
30205.07,203
30207.9,236
30210.75,263
30213.59,282
30216.43,293
30219.27,302
30222.11,309
30224.96,315
30227.81,315
30230.66,309
30233.5,304
30236.34,303
30239.19,308
30242.04,313
30244.87,316
30247.71,311
30250.56,306
30253.41,305
30256.26,311
30259.1,319
30261.94,320
30264.79,310
30267.64,307
30270.48,308
30273.32,317
30276.17,320
30279.02,318
30281.86,309
30284.7,309
30287.55,310
30290.39,323
30293.24,325
30296.08,322
30298.91,317
30301.76,317
30304.61,316
30307.46,326
30310.3,328
30313.15,326
30315.99,318
30318.84,316
30321.68,320
30324.52,327
30327.37,331
30330.22,327
30333.07,321
30335.9,320
30338.75,324
30341.59,334
30344.44,334
30347.28,331
30350.12,329
30352.97,327
30355.82,334
30358.66,345
30361.5,344
30364.34,342
30367.19,338
30370.04,340
30372.87,347
30375.71,353
30378.56,357
30381.41,350
30384.26,344
30387.1,346
30389.94,356
30392.79,358
30395.64,357
30398.48,355
30401.32,352
30404.17,354
30407.02,362
30409.86,365
30412.7,355
30415.55,345
30418.39,340
30421.24,341
30424.08,342
30426.91,342
30429.76,332
30432.61,326
30435.46,320
30438.3,318
30441.15,323
30443.99,321
30446.83,315
30449.67,301
30452.51,299
30455.36,300
30458.21,308
30461.06,313
30463.89,303
30466.74,295
30469.58,297
30472.42,298
30475.27,305
30478.11,302
30480.96,299
30483.81,291
30486.66,290
30489.5,301
30492.34,308
30495.19,308
30498.04,300
30500.87,294
30503.71,296
30506.56,307
30509.41,306
30512.26,305
30515.1,301
30517.94,293
30520.79,298
30523.64,304
30526.48,310
30529.32,304
30532.17,298
30535.02,298
30537.86,300
30540.7,311
30543.55,312
30546.39,314
30549.24,304
30552.08,304
30554.91,309
30557.76,321
30560.61,323
30563.46,322
30566.3,314
30569.15,307
30571.99,314
30574.84,319
30577.68,324
30580.52,319
30583.37,312
30586.22,313
30589.07,318
30591.9,322
30594.75,324
30597.59,317
30600.44,313
30603.28,311
30606.12,317
30608.97,324
30611.82,325
30614.66,319
30617.5,310
30620.35,310
30623.2,319
30626.05,322
30628.88,319
30631.72,310
30634.57,306
30637.42,309
30640.26,316
30643.1,323
30645.95,318
30648.8,311
30651.65,308
30654.49,316
30657.33,322
30660.18,320
30663.02,316
30665.86,309
30668.7,306
30671.55,311
30674.4,320
30677.25,322
30680.09,323
30682.92,317
30685.77,317
30688.62,323
30691.47,333
30694.31,337
30697.15,335
30700,327
30702.84,324
30705.68,332
30708.52,337
30711.37,342
30714.22,338
30717.07,336
30719.9,339
30722.75,350
30725.59,358
30728.43,352
30731.27,340
30734.11,335
30736.96,330
30739.8,338
30742.64,337
30745.48,332
30748.32,320
30751.17,314
30754.02,314
30756.85,316
30759.68,324
30762.52,325
30765.37,318
30768.2,312
30771.04,314
30773.88,323
30776.72,326
30779.57,321
30782.41,312
30785.26,311
30788.1,316
30790.95,323
30793.79,324
30796.63,321
30799.48,316
30802.33,314
30805.18,316
30808.02,326
30810.86,326
30813.7,324
30816.55,320
30819.39,316
30822.23,317
30825.07,320
30827.91,311
30830.76,295
30833.6,283
30836.44,284
30839.28,305
30842.13,331
30844.97,364
30847.81,416
30850.66,494
30853.5,597
30856.34,647
30859.18,650
30862.03,649
30864.87,632
30867.72,519
30870.56,378
30873.4,272
30876.24,214
30879.09,195
30881.93,203
30884.77,218
30887.61,252
30890.46,284
30893.31,309
30896.15,322
30898.99,318
30901.83,310
30904.67,312
30907.52,317
30910.36,320
30913.21,317
30916.06,315
30918.9,309
30921.74,315
30924.58,324
30927.42,324
30930.26,319
30933.11,312
30935.95,314
30938.8,321
30941.64,325
30944.49,331
30947.33,325
30950.18,314
30953.02,317
30955.86,323
30958.71,328
30961.55,330
30964.4,324
30967.24,322
30970.09,322
30972.92,329
30975.77,332
30978.62,330
30981.47,324
30984.31,319
30987.15,325
30990,330
30992.84,337
30995.68,333
30998.52,324
31001.37,324
31004.22,324
31007.07,334
31009.9,338
31012.74,334
31015.58,328
31018.42,327
31021.27,329
31024.11,335
31026.95,341
31029.8,339
31032.64,334
31035.47,333
31038.31,338
31041.16,343
31044.01,351
31046.85,344
31049.69,340
31052.53,341
31055.38,346
31058.23,357
31061.06,359
31063.89,355
31066.73,349
31069.58,354
31072.42,362
31075.26,368
31078.11,369
31080.96,366
31083.81,361
31086.65,360
31089.49,367
31092.33,369
31095.18,368
31098.02,356
31100.86,347
31103.7,346
31106.55,346
31109.4,349
31112.24,341
31115.08,331
31117.92,320
31120.77,321
31123.62,321
31126.46,326
31129.31,315
31132.15,308
31135,303
31137.83,303
31140.67,307
31143.52,312
31146.37,306
31149.22,301
31152.06,293
31154.9,296
31157.75,302
31160.59,303
31163.43,303
31166.27,293
31169.12,289
31171.97,296
31174.82,304
31177.66,307
31180.5,302
31183.35,293
31186.2,292
31189.04,300
31191.87,306
31194.72,303
31197.57,298
31200.42,295
31203.26,295
31206.1,300
31208.95,306
31211.8,306
31214.64,301
31217.48,295
31220.33,297
31223.18,306
31226.02,311
31228.86,309
31231.7,301
31234.55,298
31237.4,305
31240.24,313
31243.08,316
31245.92,312
31248.77,306
31251.62,304
31254.46,308
31257.31,314
31260.15,316
31263,315
31265.83,306
31268.67,302
31271.52,308
31274.37,315
31277.22,317
31280.06,318
31282.9,310
31285.75,303
31288.59,310
31291.43,316
31294.27,319
31297.12,315
31299.97,310
31302.82,305
31305.66,310
31308.5,315
31311.34,317
31314.19,313
31317.03,307
31319.86,308
31322.71,312
31325.56,318
31328.41,319
31331.25,315
31334.1,306
31336.94,307
31339.79,315
31342.63,323
31345.47,317
31348.32,310
31351.17,305
31354.02,308
31356.85,314
31359.7,323
31362.55,317
31365.39,308
31368.23,305
31371.07,310
31373.91,314
31376.76,318
31379.61,314
31382.45,306
31385.3,305
31388.15,310
31390.99,320
31393.83,319
31396.67,317
31399.52,311
31402.37,307
31405.22,314
31408.06,318
31410.9,324
31413.75,320
31416.59,311
31419.43,306
31422.27,314
31425.12,319
31427.97,323
31430.82,316
31433.66,311
31436.5,309
31439.34,320
31442.19,322
31445.03,321
31447.86,316
31450.71,309
31453.56,312
31456.41,317
31459.25,324
31462.1,324
31464.94,316
31467.79,311
31470.63,311
31473.47,319
31476.32,326
31479.17,323
31482.02,317
31484.85,315
31487.7,321
31490.55,330
31493.39,334
31496.23,336
31499.07,328
31501.91,321
31504.76,324
31507.61,332
31510.45,336
31513.3,337
31516.15,333
31518.99,333
31521.83,333
31524.67,343
31527.52,347
31530.37,335
31533.22,328
31536.06,322
31538.9,326
31541.75,331
31544.59,329
31547.43,317
31550.27,310
31553.12,307
31555.97,310
31558.82,315
31561.66,314
31564.5,309
31567.34,305
31570.19,307
31573.03,313
31575.86,320
31578.71,320
31581.56,312
31584.41,307
31587.25,310
31590.1,317
31592.94,319
31595.79,321
31598.63,311
31601.47,307
31604.32,310
31607.17,317
31610.02,321
31612.85,321
31615.7,317
31618.55,313
31621.39,315
31624.23,321
31627.07,312
31629.91,297
31632.76,280
31635.61,273
31638.45,288
31641.3,310
31644.15,339
31646.99,384
31649.83,454
31652.67,550
31655.52,650
31658.37,646
31661.22,647
31664.06,649
31666.9,582
31669.75,443
31672.59,316
31675.43,234
31678.27,201
31681.12,195
31683.97,207
31686.82,230
31689.66,266
31692.5,296
31695.34,313
31698.19,314
31701.03,312
31703.86,311
31706.71,314
31709.56,321
31712.41,317
31715.25,311
31718.1,305
31720.94,310
31723.79,316
31726.63,324
31729.47,317
31732.32,314
31735.17,307
31738.02,313
31740.85,320
31743.7,321
31746.55,318
31749.39,314
31752.23,307
31755.07,313
31757.91,320
31760.76,325
31763.61,324
31766.45,319
31769.3,317
31772.15,318
31774.99,330
31777.83,328
31780.67,322
31783.52,315
31786.37,318
31789.22,320
31792.06,330
31794.9,330
31797.75,323
31800.59,313
31803.43,315
31806.27,321
31809.12,329
31811.97,331
31814.82,324
31817.66,322
31820.5,322
31823.34,332
31826.19,337
31829.03,336
31831.86,331
31834.71,325
31837.56,330
31840.41,339
31843.25,348
31846.1,345
31848.94,339
31851.79,337
31854.63,342
31857.47,354
31860.32,357
31863.17,353
31866.02,349
31868.85,349
31871.7,353
31874.55,365
31877.39,369
31880.23,363
31883.07,358
31885.91,359
31888.76,362
31891.61,367
31894.45,370
31897.3,360
31900.15,352
31902.99,343
31905.83,346
31908.67,351
31911.52,345
31914.37,335
31917.22,326
31920.06,324
31922.9,325
31925.75,329
31928.59,327
31931.43,316
31934.27,307
31937.12,306
31939.97,311
31942.82,315
31945.66,313
31948.5,306
31951.35,296
31954.2,298
31957.04,305
31959.87,311
31962.72,309
31965.57,298
31968.42,296
31971.26,298
31974.1,309
31976.95,311
31979.8,305
31982.64,299
31985.48,292
31988.33,298
31991.18,307
31994.02,307
31996.86,307
31999.71,297
32002.56,295
32005.4,304
32008.24,310
32011.08,312
32013.92,308
32016.77,300
32019.61,299
32022.45,307
32025.29,314
32028.13,313
32030.98,309
32033.82,301
32036.66,300
32039.5,308
32042.34,313
32045.19,313
32048.03,304
32050.87,299
32053.71,302
32056.56,307
32059.4,311
32062.24,307
32065.09,300
32067.93,292
32070.78,292
32073.62,298
32076.47,301
32079.31,302
32082.16,290
32085,285
32087.83,288
32090.68,293
32093.52,298
32096.36,290
32099.2,283
32102.04,282
32104.88,285
32107.72,290
32110.56,290
32113.41,285
32116.26,278
32119.1,278
32121.94,279
32124.78,288
32127.62,291
32130.47,286
32133.31,280
32136.15,278
32139,284
32141.84,294
32144.68,293
32147.52,290
32150.36,283
32153.21,282
32156.06,288
32158.9,294
32161.74,295
32164.58,286
32167.42,280
32170.26,282
32173.1,293
32175.94,298
32178.78,296
32181.62,288
32184.47,285
32187.31,285
32190.16,292
32193.01,299
32195.85,300
32198.69,292
32201.53,287
32204.38,292
32207.22,301
32210.07,304
32212.9,300
32215.75,293
32218.59,291
32221.43,294
32224.27,302
32227.11,307
32229.96,304
32232.81,298
32235.66,295
32238.5,301
32241.34,309
32244.19,309
32247.04,303
32249.87,299
32252.71,296
32255.56,305
32258.41,310
32261.26,312
32264.1,303
32266.94,299
32269.78,299
32272.62,305
32275.47,310
32278.31,313
32281.15,304
32284,301
32286.84,299
32289.68,310
32292.52,312
32295.37,312
32298.22,306
32301.06,303
32303.9,306
32306.75,312
32309.59,319
32312.44,317
32315.28,312
32318.13,307
32320.98,309
32323.82,318
32326.66,324
32329.5,320
32332.34,317
32335.19,312
32338.04,318
32340.87,324
32343.71,332
32346.56,330
32349.41,327
32352.25,321
32355.1,328
32357.94,330
32360.78,334
32363.61,328
32366.45,322
32369.29,322
32372.13,328
32374.98,337
32377.82,341
32380.66,330
32383.51,320
32386.36,315
32389.19,320
32392.03,322
32394.87,325
32397.71,317
32400.56,310
32403.4,309
32406.24,316
32409.09,321
32411.93,318
32414.77,312
32417.61,308
32420.46,309
32423.31,320
32426.15,323
32428.99,325
32431.83,315
32434.68,311
32437.52,311
32440.36,320
32443.2,323
32446.04,325
32448.88,314
32451.72,314
32454.56,320
32457.41,324
32460.26,329
32463.1,325
32465.94,317
32468.78,311
32471.62,310
32474.47,306
32477.32,296
32480.16,279
32483.01,270
32485.85,280
32488.69,299
32491.53,336
32494.37,396
32497.22,474
32500.07,577
32502.91,647
32505.75,651
32508.59,652
32511.43,647
32514.28,611
32517.12,474
32519.97,329
32522.82,233
32525.66,195
32528.51,194
32531.35,213
32534.2,240
32537.04,278
32539.88,306
32542.73,324
32545.57,329
32548.42,320
32551.26,315
32554.11,313
32556.95,320
32559.8,322
32562.64,321
32565.49,313
32568.33,310
32571.17,312
32574.02,320
32576.86,324
32579.7,326
32582.54,316
32585.39,313
32588.23,317
32591.08,322
32593.91,324
32596.76,320
32599.61,314
32602.46,316
32605.31,320
32608.15,324
32610.99,328
32613.83,325
32616.68,320
32619.52,319
32622.37,327
32625.22,330
32628.07,332
32630.91,328
32633.75,322
32636.59,322
32639.44,327
32642.29,333
32645.13,331
32647.97,326
32650.81,319
32653.66,322
32656.5,329
32659.34,338
32662.19,336
32665.04,326
32667.88,322
32670.73,322
32673.57,332
32676.42,338
32679.26,337
32682.11,333
32684.95,327
32687.79,332
32690.63,340
32693.48,348
32696.33,348
32699.17,339
32702.02,338
32704.86,345
32707.7,354
32710.54,356
32713.39,353
32716.23,349
32719.08,345
32721.91,351
32724.76,358
32727.61,364
32730.46,362
32733.31,352
32736.15,349
32738.99,354
32741.83,363
32744.68,363
32747.52,353
32750.37,342
32753.22,340
32756.07,344
32758.91,344
32761.75,345
32764.59,334
32767.44,323
32770.29,323
32773.13,328
32775.97,330
32778.81,329
32781.66,315
32784.5,308
32787.34,308
32790.19,312
32793.04,318
32795.88,316
32798.72,306
32801.57,298
32804.41,302
32807.26,312
32810.1,314
32812.94,312
32815.78,303
32818.62,303
32821.47,303
32824.31,309
32827.16,314
32830.01,308
32832.85,303
32835.67,298
32838.51,304
32841.36,312
32844.21,313
32847.05,313
32849.89,305
32852.73,305
32855.57,309
32858.42,317
32861.26,320
32864.1,314
32866.94,307
32869.78,309
32872.62,312
32875.46,323
32878.31,322
32881.16,318
32884.01,312
32886.84,312
32889.68,319
32892.52,325
32895.37,325
32898.21,322
32901.05,314
32903.89,317
32906.73,321
32909.58,327
32912.42,325
32915.26,319
32918.11,315
32920.96,318
32923.8,328
32926.64,333
32929.49,333
32932.33,327
32935.17,319
32938.01,320
32940.85,328
32943.69,332
32946.53,329
32949.37,321
32952.21,321
32955.06,325
32957.9,328
32960.74,331
32963.59,329
32966.42,320
32969.27,318
32972.12,324
32974.97,332
32977.81,331
32980.66,327
32983.5,318
32986.34,321
32989.19,324
32992.02,328
32994.86,330
32997.7,325
33000.53,320
33003.37,318
33006.21,327
33009.06,332
33011.9,332
33014.74,326
33017.59,318
33020.44,319
33023.29,324
33026.12,330
33028.96,331
33031.8,325
33034.64,317
33037.49,319
33040.33,327
33043.17,331
33046.02,332
33048.86,326
33051.7,320
33054.54,323
33057.38,329
33060.22,332
33063.07,332
33065.9,320
33068.74,322
33071.59,323
33074.43,331
33077.27,331
33080.11,327
33082.96,320
33085.8,322
33088.64,324
33091.48,332
33094.32,336
33097.17,329
33100.01,321
33102.85,321
33105.69,324
33108.53,333
33111.37,335
33114.21,329
33117.05,323
33119.89,323
33122.73,329
33125.58,336
33128.42,336
33131.26,325
33134.1,320
33136.95,318
33139.78,323
33142.62,331
33145.47,332
33148.32,324
33151.17,318
33154.01,320
33156.85,330
33159.69,334
33162.53,335
33165.37,327
33168.21,321
33171.05,325
33173.89,330
33176.73,335
33179.57,334
33182.42,329
33185.27,323
33188.12,328
33190.96,337
33193.8,346
33196.64,344
33199.49,338
33202.33,331
33205.17,336
33208.02,338
33210.86,338
33213.71,331
33216.55,328
33219.39,329
33222.23,338
33225.08,346
33227.92,345
33230.76,337
33233.61,328
33236.46,323
33239.3,324
33242.14,331
33244.98,332
33247.82,324
33250.67,318
33253.52,318
33256.36,323
33259.21,327
33262.05,326
33264.89,316
33267.73,312
33270.57,317
33273.42,319
33276.27,326
33279.12,325
33281.96,324
33284.8,314
33287.64,316
33290.48,322
33293.32,330
33296.16,325
33299.01,320
33301.85,319
33304.69,320
33307.52,329
33310.37,327
33313.21,325
33316.06,307
33318.89,294
33321.73,280
33324.57,281
33327.41,287
33330.25,292
33333.09,306
33335.93,344
33338.78,416
33341.62,516
33344.46,629
33347.3,647
33350.14,651
33352.99,650
33355.83,646
33358.67,574
33361.52,432
33364.37,305
33367.21,222
33370.05,195
33372.89,207
33375.73,237
33378.58,268
33381.42,290
33384.26,308
33387.11,314
33389.96,325
33392.8,330
33395.64,326
33398.49,317
33401.33,310
33404.18,309
33407.02,316
33409.85,320
33412.69,321
33415.53,311
33418.38,306
33421.22,310
33424.07,323
33426.91,323
33429.76,320
33432.6,312
33435.44,308
33438.29,315
33441.14,320
33443.98,322
33446.82,318
33449.67,316
33452.52,311
33455.37,315
33458.21,323
33461.05,329
33463.89,325
33466.73,322
33469.57,317
33472.41,321
33475.26,332
33478.11,331
33480.96,324
33483.8,320
33486.64,319
33489.49,326
33492.33,334
33495.17,333
33498.01,329
33500.85,326
33503.69,323
33506.53,333
33509.38,337
33512.21,337
33515.06,333
33517.9,326
33520.73,333
33523.57,339
33526.41,343
33529.26,342
33532.11,337
33534.95,335
33537.78,339
33540.62,345
33543.47,351
33546.31,350
33549.15,343
33552,343
33554.84,345
33557.68,351
33560.52,355
33563.37,357
33566.21,352
33569.06,347
33571.89,354
33574.73,359
33577.58,362
33580.43,357
33583.28,348
33586.12,346
33588.97,348
33591.82,351
33594.66,350
33597.5,345
33600.34,335
33603.18,326
33606.03,328
33608.87,335
33611.71,330
33614.56,321
33617.41,310
33620.26,309
33623.1,314
33625.94,319
33628.78,320
33631.62,311
33634.47,301
33637.31,302
33640.16,310
33643.01,316
33645.85,312
33648.69,304
33651.53,298
33654.37,300
33657.22,307
33660.07,312
33662.9,311
33665.74,303
33668.59,301
33671.43,303
33674.27,309
33677.11,312
33679.96,309
33682.81,303
33685.66,300
33688.5,307
33691.33,312
33694.18,318
33697.03,313
33699.86,303
33702.7,303
33705.54,308
33708.39,318
33711.24,320
33714.08,312
33716.92,305
33719.77,308
33722.62,309
33725.46,315
33728.3,318
33731.14,315
33733.99,307
33736.83,309
33739.67,315
33742.52,322
33745.37,323
33748.21,316
33751.05,310
33753.89,313
33756.73,318
33759.57,326
33762.42,321
33765.26,318
33768.11,313
33770.96,314
33773.81,322
33776.65,327
33779.49,322
33782.33,314
33785.17,312
33788.02,317
33790.85,320
33793.7,326
33796.54,321
33799.38,314
33802.22,310
33805.06,314
33807.9,324
33810.74,323
33813.57,319
33816.41,316
33819.26,313
33822.11,317
33824.96,324
33827.8,324
33830.64,323
33833.49,317
33836.33,317
33839.17,318
33842.01,327
33844.85,325
33847.69,322
33850.53,313
33853.37,314
33856.21,319
33859.06,331
33861.9,324
33864.74,323
33867.58,315
33870.43,316
33873.28,318
